SN,Date ,AEZ1,Year,State,LGA,Location,Village,Lat,Long,Crop,Code,Type,Treatment,B1,B2,G1,G2,Total-Afl,Source
18,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM11,,,13,0,0,26,39,Agbelere Integrated Farms
19,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM12,,,10,0,0,21,31,Agbelere Integrated Farms
20,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM13,,,0,0,0,18,18,Agbelere Integrated Farms
21,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM14,,,5,0,0,16,21,Agbelere Integrated Farms
22,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM15,,,0,0,0,19,19,Agbelere Integrated Farms
23,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM16,,,7,0,0,15,22,Agbelere Integrated Farms
24,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM17,,,10,0,0,25,35,Agbelere Integrated Farms
25,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM18,,,28,15,6,114,163,Agbelere Integrated Farms
26,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM19,,,5,0,0,9,14,Agbelere Integrated Farms
27,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM20,,,9,0,0,19,28,Agbelere Integrated Farms
28,,,2018,,,,,7.6053,5.2887,Maize,ARFPCM01,,,0,0,0,0,0,Adopoly Ventures
29,,,2018,,,,,7.6053,5.2887,Maize,ARFPCM02,,,0,0,0,0,0,Adopoly Ventures
30,,,2018,,,,,7.6053,5.2887,Maize,ARFPCM03,,,5,0,0,11,16,Adopoly Ventures
31,,,2018,,,,,8.1574,3.6147,Maize,ARJVCM01,,,0,0,0,0,0,John Vent
32,,,2018,,,,,8.1574,3.6147,Maize,ARJVCM02,,,0,0,0,0,0,John Vent
33,,,2018,,,,,8.1574,3.6147,Maize,ARJVCM03,,,0,0,0,0,0,John Vent
34,,,2018,,,,,8.1574,3.6147,Maize,ARJVCM04,,,0,0,0,13,13,John Vent
35,,,2018,,,,,6.998,3.4737,Maize,ARALCM01,,,34,0,0,60,94,Agrisupply Limited
36,,,2018,,,,,6.998,3.4737,Maize,ARALCM02,,,0,0,0,34,34,Agrisupply Limited
37,,,2018,,,,,6.998,3.4737,Maize,ARALCM03,,,0,0,0,19,19,Agrisupply Limited
38,,,2018,,,,,6.998,3.4737,Maize,ARALCM04,,,0,0,0,0,0,Agrisupply Limited
39,,,2018,,,,,6.998,3.4737,Maize,ARALCM05,,,40,14,11,153,218,Agrisupply Limited
40,,,2018,,,,,6.998,3.4737,Maize,ARALCM06,,,0,0,0,10,10,Agrisupply Limited
41,,,2018,,,,,6.998,3.4737,Maize,ARALCM07,,,0,0,0,29,29,Agrisupply Limited
42,,,2018,,,,,6.998,3.4737,Maize,ARALCM08,,,27,0,0,192,219,Agrisupply Limited
43,,,2018,,,,,6.998,3.4737,Maize,ARALCM09,,,0,0,0,0,0,Agrisupply Limited
44,,,2018,,,,,6.998,3.4737,Maize,ARALCM10,,,0,0,0,14,14,Agrisupply Limited
45,,,2018,,,,,7.3776,3.9471,Maize,ARPACM01,,,18,0,0,109,127,Pricewell Agrext
46,,,2018,,,,,7.4206,3.90693,Maize,ARMCCM01,,,0,0,0,0,0,Mandrakes Consultancy
47,,,2018,,,,,7.4206,3.90693,Maize,ARMCCM02,,,0,0,0,8,8,Mandrakes Consultancy
48,,,2018,,,,,7.4206,3.90693,Maize,ARMCCM03,,,0,0,0,0,0,Mandrakes Consultancy
49,,,2018,,,,,6.998,3.4737,Maize,ARPBCM01,,,65,0,0,350,415,Precious Bayonle and Associate
50,,,2018,,,,,6.998,3.4737,Maize,ARBPCM02,,,0,0,0,11,11,Precious Bayonle and Associate
51,,,2018,,,,,6.998,3.4737,Maize,ARPBCM02,,,17,49,0,157,223,Precious Bayonle and Associate
52,,,2018,,,,,6.998,3.4737,Maize,ARBPCM03,,,35,0,0,354,389,Precious Bayonle and Associate
53,,,2018,,,,,6.998,3.4737,Maize,ARPBCM03,,,26,0,0,133,159,Precious Bayonle and Associate
54,,,2018,,,,,6.524,3.275,Maize,ARFACM01,,,0,0,0,0,0,Fumakins
55,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0001,,,0,0,0,0,0,Babban Gona
56,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0002,,,0,0,0,0,0,Babban Gona
57,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0003,,,0,0,0,0,0,Babban Gona
58,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0004,,,0,0,0,0,0,Babban Gona
59,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0005,,,0,0,0,0,0,Babban Gona
60,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0006,,,258,0,0,1971,2229,Babban Gona
61,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0007,,,0,0,0,0,0,Babban Gona
62,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0008,,,0,0,0,0,0,Babban Gona
63,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0009,,,0,0,0,0,0,Babban Gona
64,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0010,,,0,0,0,0,0,Babban Gona
65,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0011,,,0,0,0,0,0,Babban Gona
66,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0012,,,0,0,0,0,0,Babban Gona
67,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0013,,,0,0,0,0,0,Babban Gona
68,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0014,,,0,0,0,0,0,Babban Gona
69,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0015,,,0,0,0,0,0,Babban Gona
70,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0016,,,0,0,0,0,0,Babban Gona
71,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0017,,,0,0,0,0,0,Babban Gona
72,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0018,,,0,0,0,0,0,Babban Gona
73,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0019,,,0,0,0,0,0,Babban Gona
74,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0020,,,0,0,0,0,0,Babban Gona
75,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0021,,,0,0,0,0,0,Babban Gona
76,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0022,,,0,0,0,0,0,Babban Gona
77,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0023,,,13,0,0,25,38,Babban Gona
78,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0024,,,0,0,0,0,0,Babban Gona
79,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0025,,,0,0,0,0,0,Babban Gona
80,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0026,,,0,0,0,0,0,Babban Gona
81,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0027,,,0,0,0,0,0,Babban Gona
82,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0028,,,0,0,0,0,0,Babban Gona
83,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0029,,,0,0,0,0,0,Babban Gona
84,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0030,,,0,0,0,16,16,Babban Gona
85,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0031,,,0,0,0,0,0,Babban Gona
86,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0032,,,0,0,0,0,0,Babban Gona
87,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0033,,,0,0,0,0,0,Babban Gona
88,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0034,,,0,0,0,0,0,Babban Gona
89,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0035,,,0,0,0,0,0,Babban Gona
90,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0036,,,0,0,0,0,0,Babban Gona
91,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0037,,,0,0,0,0,0,Babban Gona
92,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0038,,,0,0,0,0,0,Babban Gona
93,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0039,,,0,0,0,20,20,Babban Gona
94,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0040,,,0,0,0,0,0,Babban Gona
95,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0041,,,0,0,0,0,0,Babban Gona
96,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0042,,,0,0,0,0,0,Babban Gona
97,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0043,,,0,0,0,0,0,Babban Gona
98,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0044,,,0,0,0,0,0,Babban Gona
99,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0045,,,0,0,0,0,0,Babban Gona
100,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0046,,,0,0,0,0,0,Babban Gona
101,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0047,,,0,0,0,0,0,Babban Gona
102,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0048,,,0,0,0,11,11,Babban Gona
103,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0049,,,0,0,0,9,9,Babban Gona
104,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0050,,,13,0,0,19,32,Babban Gona
105,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0051,,,0,0,0,0,0,Babban Gona
106,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0052,,,6,0,0,19,25,Babban Gona
107,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0053,,,0,0,0,24,24,Babban Gona
108,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0054,,,0,0,0,13,13,Babban Gona
109,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0055,,,0,0,0,19,19,Babban Gona
110,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0056,,,0,0,0,17,17,Babban Gona
111,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0057,,,0,0,0,12,12,Babban Gona
112,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0058,,,0,0,0,0,0,Babban Gona
113,,,2018,,,,,10.5036,7.4337,Maize,ARBGCM0059,,,25,0,0,36,61,Babban Gona
114,,,2018,,,,,7.976,6.714,Maize,ARWFCM01,,,0,0,0,0,0,Wadahi Farms
115,,,2018,,,,,7.976,6.714,Maize,ARWFCM02,,,0,0,0,0,0,Wadahi Farms
116,,,2018,,,,,7.976,6.714,Maize,ARWFCM03,,,0,0,0,0,0,Wadahi Farms
117,,,2018,,,,,7.976,6.714,Maize,ARWFCM04,,,23,0,0,37,60,Wadahi Farms
118,,,2018,,,,,7.976,6.714,Maize,ARWFCM05,,,0,0,0,10,10,Wadahi Farms
119,,,2018,,,,,7.976,6.714,Maize,ARWFCM06,,,0,0,0,8,8,Wadahi Farms
120,,,2018,,,,,7.976,6.714,Maize,ARWFCM07,,,46,0,0,62,108,Wadahi Farms
121,,,2018,,,,,7.976,6.714,Maize,ARWFCM08,,,0,0,0,15,15,Wadahi Farms
122,,,2018,,,,,7.976,6.714,Maize,ARWFCM09,,,0,0,0,0,0,Wadahi Farms
123,,,2018,,,,,7.976,6.714,Maize,ARWFCM10,,,27,0,0,47,74,Wadahi Farms
124,,,2018,,,,,7.976,6.714,Maize,ARWFCM11,,,0,0,0,0,0,Wadahi Farms
125,,,2018,,,,,7.976,6.714,Maize,ARWFCM12,,,0,0,0,0,0,Wadahi Farms
126,,,2018,,,,,7.976,6.714,Maize,ARWFCM13,,,0,0,0,0,0,Wadahi Farms
127,,,2018,,,,,7.976,6.714,Maize,ARWFCM14,,,0,0,0,12,12,Wadahi Farms
128,,,2018,,,,,7.976,6.714,Maize,ARWFCM15,,,6,0,0,13,19,Wadahi Farms
129,,,2018,,,,,7.976,6.714,Maize,ARWFCM16,,,0,0,0,10,10,Wadahi Farms
130,,,2018,,,,,7.976,6.714,Maize,ARWFCM17,,,0,0,0,0,0,Wadahi Farms
131,,,2018,,,,,7.976,6.714,Maize,ARWFCM18,,,0,0,0,6,6,Wadahi Farms
132,,,2018,,,,,7.976,6.714,Maize,ARWFCM19,,,24,0,0,44,68,Wadahi Farms
133,,,2018,,,,,7.976,6.714,Maize,ARWFCM20,,,0,0,0,0,0,Wadahi Farms
134,,,2018,,,,,7.976,6.714,Maize,ARWFCM21,,,0,0,0,0,0,Wadahi Farms
135,,,2018,,,,,7.976,6.714,Maize,ARWFCM22,,,0,0,0,0,0,Wadahi Farms
136,,,2018,,,,,7.976,6.714,Maize,ARWFCM23,,,0,0,0,0,0,Wadahi Farms
137,,,2018,,,,,7.976,6.714,Maize,ARWFCM24,,,0,0,0,0,0,Wadahi Farms
138,,,2018,,,,,7.976,6.714,Maize,ARWFCM25,,,0,0,0,14,14,Wadahi Farms
139,,,2018,,,,,7.976,6.714,Maize,ARWFCM26,,,32,0,0,39,71,Wadahi Farms
140,,,2018,,,,,7.976,6.714,Maize,ARWFCM27,,,0,0,0,6,6,Wadahi Farms
141,,,2018,,,,,7.976,6.714,Maize,ARWFCM28,,,0,0,0,9,9,Wadahi Farms
142,,,2018,,,,,7.976,6.714,Maize,ARWFCM29,,,0,0,0,6,6,Wadahi Farms
143,,,2018,,,,,7.976,6.714,Maize,ARWFCM30,,,15,0,0,169,184,Wadahi Farms
144,,,2018,,,,,7.976,6.714,Maize,ARWFCM31,,,0,0,0,0,0,Wadahi Farms
145,,,2018,,,,,7.976,6.714,Maize,ARWFCM32,,,0,0,0,0,0,Wadahi Farms
146,,,2018,,,,,7.976,6.714,Maize,ARWFCM33,,,0,0,0,0,0,Wadahi Farms
147,,,2018,,,,,7.976,6.714,Maize,ARWFCM34,,,15,141,28,333,517,Wadahi Farms
148,,,2018,,,,,7.976,6.714,Maize,ARWFCM35,,,0,0,0,0,0,Wadahi Farms
149,,,2018,,,,,7.976,6.714,Maize,ARWFCM36,,,0,0,0,24,24,Wadahi Farms
150,,,2018,,,,,7.976,6.714,Maize,ARWFCM37,,,0,0,0,13,13,Wadahi Farms
151,,,2018,,,,,7.976,6.714,Maize,ARWFCM38,,,0,0,0,12,12,Wadahi Farms
152,,,2018,,,,,7.976,6.714,Maize,ARWFCM39,,,0,0,0,0,0,Wadahi Farms
153,,,2018,,,,,7.976,6.714,Maize,ARWFCM40,,,0,0,0,0,0,Wadahi Farms
154,,,2018,,,,,7.976,6.714,Maize,ARWFCM41,,,0,0,0,0,0,Wadahi Farms
155,,,2018,,,,,7.976,6.714,Maize,ARWFCM42,,,0,0,0,0,0,Wadahi Farms
156,,,2018,,,,,7.976,6.714,Maize,ARWFCM43,,,0,0,0,8,8,Wadahi Farms
157,,,2018,,,,,7.976,6.714,Maize,ARWFCM44,,,13,0,0,28,41,Wadahi Farms
158,,,2018,,,,,7.976,6.714,Maize,ARWFCM45,,,0,0,0,4,4,Wadahi Farms
159,,,2018,,,,,7.976,6.714,Maize,ARWFCM46,,,0,0,0,0,0,Wadahi Farms
160,,,2018,,,,,7.976,6.714,Maize,ARWFCM47,,,28,0,0,49,77,Wadahi Farms
161,,,2018,,,,,7.976,6.714,Maize,ARWFCM48,,,0,0,0,15,15,Wadahi Farms
162,,,2018,,,,,7.976,6.714,Maize,ARWFCM49,,,0,0,0,0,0,Wadahi Farms
163,,,2018,,,,,7.976,6.714,Maize,ARWFCM50,,,5,0,0,11,16,Wadahi Farms
164,,,2018,,,,,7.976,6.714,Maize,ARWFCM51,,,0,0,0,8,8,Wadahi Farms
165,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0001,,,0,0,0,0,0,AAFPON
166,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0002,,,8,0,0,37,45,AAFPON
167,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0003,,,0,0,0,13,13,AAFPON
168,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0004,,,0,0,0,30,30,AAFPON
169,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0005,,,0,0,0,12,12,AAFPON
170,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0006,,,0,0,0,0,0,AAFPON
171,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0007,,,0,0,0,0,0,AAFPON
172,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0008,,,0,0,0,0,0,AAFPON
173,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0009,,,0,0,0,0,0,AAFPON
174,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0010,,,0,0,0,0,0,AAFPON
175,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0011,,,0,0,0,0,0,AAFPON
176,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0012,,,0,0,0,9,9,AAFPON
177,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0013,,,0,0,0,0,0,AAFPON
178,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0014,,,37,38,0,410,485,AAFPON
179,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0015,,,0,0,0,9,9,AAFPON
180,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0016,,,0,0,0,0,0,AAFPON
181,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0017,,,0,0,0,7,7,AAFPON
182,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0018,,,0,0,0,0,0,AAFPON
183,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0019,,,0,0,0,0,0,AAFPON
184,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0020,,,0,0,0,0,0,AAFPON
185,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0021,,,0,0,0,0,0,AAFPON
186,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0022,,,0,0,0,0,0,AAFPON
187,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0023,,,0,0,0,0,0,AAFPON
188,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0024,,,0,0,0,0,0,AAFPON
189,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0025,,,0,0,0,0,0,AAFPON
190,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0026,,,0,0,0,0,0,AAFPON
191,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0027,,,0,0,0,0,0,AAFPON
192,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0028,,,15,0,0,27,42,AAFPON
193,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0029,,,0,0,0,0,0,AAFPON
194,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0030,,,16,0,0,37,53,AAFPON
195,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0031,,,0,0,0,15,15,AAFPON
196,,,2018,,,,,7.3369,8.7404,Maize,ARAFPCM0032,,,0,0,0,19,19,AAFPON
197,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0001,,,0,0,0,14,14,Kiffco Project
198,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0021,,,0,0,0,21,21,Kiffco Project
199,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0041,,,0,0,0,25,25,Kiffco Project
200,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0061,,,0,0,0,20,20,Kiffco Project
201,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0081,,,0,0,0,26,26,Kiffco Project
202,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0101,,,0,0,0,28,28,Kiffco Project
203,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0121,,,0,0,0,16,16,Kiffco Project
204,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0141,,,0,0,0,11,11,Kiffco Project
205,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0161,,,0,0,0,15,15,Kiffco Project
206,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0181,,,0,0,0,13,13,Kiffco Project
207,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0201,,,0,0,0,18,18,Kiffco Project
208,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0221,,,0,0,0,18,18,Kiffco Project
209,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0241,,,0,0,0,11,11,Kiffco Project
210,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0261,,,0,0,0,0,0,Kiffco Project
211,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0281,,,0,0,0,16,16,Kiffco Project
212,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0301,,,0,0,0,16,16,Kiffco Project
213,,,2018,,,,,7.9994,10.774,Maize,ARKPCM0321,,,0,0,0,10,10,Kiffco Project
214,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0001,,,0,0,0,13,13,Kawonlambu Farm Produce
215,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0002,,,0,0,0,16,16,Kawonlambu Farm Produce
216,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0003,,,0,0,0,16,16,Kawonlambu Farm Produce
217,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0004,,,0,0,0,0,0,Kawonlambu Farm Produce
218,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0005,,,0,0,0,29,29,Kawonlambu Farm Produce
219,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0006,,,0,0,0,0,0,Kawonlambu Farm Produce
220,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0007,,,0,0,0,37,37,Kawonlambu Farm Produce
221,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0008,,,0,0,0,15,15,Kawonlambu Farm Produce
222,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0009,,,0,0,0,10,10,Kawonlambu Farm Produce
223,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0010,,,0,0,0,35,35,Kawonlambu Farm Produce
224,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0011,,,0,0,0,23,23,Kawonlambu Farm Produce
225,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0012,,,0,0,0,0,0,Kawonlambu Farm Produce
226,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0013,,,0,0,0,9,9,Kawonlambu Farm Produce
227,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0014,,,10,0,0,17,27,Kawonlambu Farm Produce
228,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0015,,,11,0,0,24,35,Kawonlambu Farm Produce
229,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0016,,,6,0,0,25,31,Kawonlambu Farm Produce
230,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0017,,,15,30,10,107,162,Kawonlambu Farm Produce
231,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0018,,,10,0,0,22,32,Kawonlambu Farm Produce
232,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0019,,,10,0,0,17,27,Kawonlambu Farm Produce
233,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0020,,,8,0,0,13,21,Kawonlambu Farm Produce
234,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0021,,,0,0,0,9,9,Kawonlambu Farm Produce
235,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0022,,,0,0,0,18,18,Kawonlambu Farm Produce
236,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0023,,,26,0,0,45,71,Kawonlambu Farm Produce
237,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0024,,,0,0,0,16,16,Kawonlambu Farm Produce
238,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0025,,,0,0,0,20,20,Kawonlambu Farm Produce
239,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0026,,,0,0,0,17,17,Kawonlambu Farm Produce
240,,,2018,,,,,9.3265,12.3984,Maize,ARKLCM0027,,,0,0,0,40,40,Kawonlambu Farm Produce
241,,,2018,,,,,10.5079,7.4084,Maize,ARAECM0001,,,0,0,0,15,15,Ahalson Enterprice
242,,,2018,,,,,10.5079,7.4084,Maize,ARAECM0002,,,11,0,0,20,31,Ahalson Enterprice
243,,,2018,,,,,10.5079,7.4084,Maize,ARAECM0003,,,0,0,0,0,0,Ahalson Enterprice
244,,,2018,,,,,10.5079,7.4084,Maize,ARAECM0004,,,0,0,0,11,11,Ahalson Enterprice
245,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0001,,,0,0,0,8,8,Tukwuyan Gwari
246,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0002,,,0,0,0,0,0,Tukwuyan Gwari
247,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0003,,,0,0,0,28,28,Tukwuyan Gwari
248,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0004,,,0,0,0,32,32,Tukwuyan Gwari
249,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0005,,,0,0,0,11,11,Tukwuyan Gwari
250,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0006,,,0,0,0,27,27,Tukwuyan Gwari
251,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0007,,,0,0,0,14,14,Tukwuyan Gwari
252,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0008,,,0,0,0,14,14,Tukwuyan Gwari
253,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0009,,,0,0,0,37,37,Tukwuyan Gwari
254,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0010,,,0,0,0,23,23,Tukwuyan Gwari
255,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0011,,,0,0,0,18,18,Tukwuyan Gwari
256,,,2018,,,,,11.2802,7.4179,Maize,ARTGCM0012,,,0,0,0,12,12,Tukwuyan Gwari
257,,,2018,,,,,10.3785,7.4481,Maize,ARFF0001CM,,,18,7,0,106,131,Fantsuam Foundation
,,MA,2024,Bauchi,,,,10.44000,9.22000,Maize,Toro1,Farm,,0.27,0,0,0.16,0.44,
,,MA,2024,Bauchi,,,,10.44000,9.22000,Maize,Toro2,Market,,4.66,0.09,0.61,0.13,5.5,
,,MA,2024,Bauchi,,,,10.44000,9.22000,Maize,Toro3,Store,,11.84,0.15,2.06,0.26,14.32,
,,SHS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri1,Farm,,40.71,2.3,0,0.41,43.44,
,,SHS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri2,Market,,110.65,9.17,0,0.81,120.64,
,,SHS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri3,Store,,5.63,0.45,0,0,6.1,
,,NGS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri1,Farm,,40.71,2.3,0,0.41,43.44,
,,NGS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri2,Market,,110.65,9.17,0,0.81,120.64,
,,NGS,2024,Borno,,,,11.50000,13.09000,Maize,Maiduguri3,Store,,5.63,0.45,0,0,6.1,
,,HF,2024,Delta,,,,5.32000,6.12000,Maize,Abraka1,Farm,,0.22,0,0,0.18,0.42,
,,HF,2024,Delta,,,,5.32000,6.12000,Maize,Abraka2,Market,,0.23,0,0,0.22,0.46,
,,HF,2024,Delta,,,,5.32000,6.12000,Maize,Abraka3,Store,,0.23,0,0.45,0,0.7,
,,HF,2024,Delta,,,,6.23000,6.15000,Maize,Agbor1,Farm,,0,0,0,0.14,0.14,
,,HF,2024,Delta,,,,6.23000,6.15000,Maize,Agbor2,Market,,15.37,0.09,0,0.23,15.7,
,,HF,2024,Delta,,,,6.23000,6.15000,Maize,Agbor3,Store,,10.99,0.19,0,0.21,11.41,
